job_id,company_id,title,category,posted_date,is_remote
2596,215,Sales,Design,2025-12-15,0
2597,41,Design,Sales,2025-11-28,0
2598,33,Sales,Design,2025-11-05,0
2599,239,Software Engineering,Sales,2026-01-08,0
2600,497,Data & Analytics,Customer Support,2025-11-01,0
2601,64,Sales,Software Engineering,2025-10-21,1
2602,96,Data & Analytics,Customer Support,2025-10-30,0
2603,219,Sales,Finance & Accounting,2026-04-20,0
2604,340,Marketing,Design,2025-09-09,1
2605,298,Finance & Accounting,Design,2025-10-30,0
2606,561,Design,Software Engineering,2025-10-15,0
2607,342,Data & Analytics,Finance & Accounting,2025-08-23,0
2608,128,Operations,Operations,2025-09-06,0
2609,265,Finance & Accounting,Customer Support,2026-01-19,0
2610,565,Operations,Sales,2025-09-19,0
2611,448,Finance & Accounting,Software Engineering,2025-08-14,0
2612,2,Finance & Accounting,Operations,2025-11-04,0
2613,515,Design,Sales,2026-03-02,0
2614,262,Marketing,Marketing,2025-09-12,0
2615,577,Marketing,Software Engineering,2026-03-02,0
2616,575,Operations,Customer Support,2026-04-11,0
2617,395,Design,Data & Analytics,2025-10-15,1
2618,383,Customer Support,Operations,2026-01-06,0
2619,153,Software Engineering,Software Engineering,2025-11-20,1
2620,406,Sales,Customer Support,2026-02-27,0
2621,518,Design,Software Engineering,2025-12-28,0
2622,392,Software Engineering,Finance & Accounting,2025-08-15,0
2623,62,Data & Analytics,Operations,2025-12-17,1
2624,199,Operations,Marketing,2026-04-02,0
2625,219,Sales,Operations,2025-12-20,0
2626,589,Sales,Marketing,2026-01-09,0
2627,64,Data & Analytics,Software Engineering,2025-11-19,0
2628,143,Customer Support,Design,2026-02-26,0
2629,433,Design,Finance & Accounting,2025-09-12,0
2630,115,Software Engineering,Marketing,2025-10-07,0
2631,109,Data & Analytics,Customer Support,2025-09-16,1
2632,327,Customer Support,Design,2026-01-04,0
2633,550,Customer Support,Software Engineering,2025-12-05,1
2634,193,Customer Support,Sales,2026-02-28,0
2635,144,Data & Analytics,Design,2026-01-29,0
2636,560,Operations,Marketing,2025-12-05,0
2637,478,Software Engineering,Data & Analytics,2026-01-15,0
2638,116,Customer Support,Operations,2025-11-30,1
2639,176,Finance & Accounting,Sales,2025-09-25,0
2640,452,Data & Analytics,Design,2025-11-26,0
2641,147,Sales,Software Engineering,2026-04-17,0
2642,189,Data & Analytics,Software Engineering,2025-08-19,1
2643,109,Data & Analytics,Data & Analytics,2025-09-08,0
2644,185,Sales,Operations,2025-09-04,0
2645,95,Finance & Accounting,Design,2026-02-18,0
2646,452,Software Engineering,Finance & Accounting,2026-03-16,0
2647,495,Operations,Finance & Accounting,2026-01-23,0
2648,148,Customer Support,Design,2025-09-01,0
2649,565,Customer Support,Finance & Accounting,2026-04-05,0
2650,48,Operations,Finance & Accounting,2026-02-09,0
2651,180,Design,Sales,2026-04-28,1
2652,61,Operations,Data & Analytics,2025-12-31,0
2653,529,Software Engineering,Finance & Accounting,2025-08-13,1
2654,29,Customer Support,Sales,2025-12-08,0
2655,230,Software Engineering,Operations,2025-11-23,0
2656,384,Sales,Data & Analytics,2026-04-12,0
2657,576,Customer Support,Data & Analytics,2025-08-25,0
2658,398,Marketing,Software Engineering,2026-01-16,0
2659,335,Software Engineering,Sales,2026-03-03,0
2660,522,Data & Analytics,Marketing,2025-08-18,1
2661,214,Sales,Sales,2025-12-29,0
2662,433,Marketing,Data & Analytics,2026-03-20,0
2663,176,Customer Support,Marketing,2025-12-07,0
2664,474,Design,Sales,2026-03-03,0
2665,83,Operations,Customer Support,2025-10-26,0
2666,94,Marketing,Sales,2026-03-05,0
2667,195,Marketing,Finance & Accounting,2025-12-31,0
2668,574,Operations,Data & Analytics,2025-11-06,0
2669,96,Design,Marketing,2025-08-16,1
2670,216,Customer Support,Finance & Accounting,2025-11-01,0
2671,398,Software Engineering,Marketing,2026-01-10,0
2672,440,Design,Customer Support,2025-12-12,1
2673,311,Operations,Finance & Accounting,2025-09-09,0
2674,270,Sales,Design,2026-01-24,0
2675,250,Marketing,Software Engineering,2026-02-21,0
2676,18,Marketing,Customer Support,2025-10-01,0
2677,322,Data & Analytics,Finance & Accounting,2026-04-10,0
2678,541,Data & Analytics,Finance & Accounting,2026-04-06,0
2679,262,Design,Data & Analytics,2025-09-02,0
2680,77,Design,Design,2025-10-31,0
2681,102,Design,Marketing,2025-09-27,0
2682,147,Software Engineering,Software Engineering,2025-12-07,0
2683,123,Marketing,Data & Analytics,2025-12-13,0
2684,63,Operations,Software Engineering,2026-01-22,0
2685,543,Operations,Design,2025-10-11,0
2686,358,Finance & Accounting,Software Engineering,2026-03-17,0
2687,508,Marketing,Data & Analytics,2025-09-26,0
2688,244,Customer Support,Sales,2026-01-30,1
2689,565,Software Engineering,Finance & Accounting,2025-08-25,0
2690,72,Design,Finance & Accounting,2026-01-16,1
2691,497,Design,Design,2025-12-16,0
2692,510,Sales,Marketing,2026-01-13,1
2693,305,Customer Support,Data & Analytics,2025-08-18,0
2694,42,Design,Software Engineering,2025-12-06,0
2695,264,Operations,Finance & Accounting,2026-04-13,1
2696,202,Marketing,Operations,2026-02-11,0
2697,481,Operations,Marketing,2025-12-28,0
2698,149,Customer Support,Sales,2026-04-24,0
2699,225,Design,Data & Analytics,2025-10-15,0
2700,328,Finance & Accounting,Software Engineering,2025-11-24,0
2701,357,Design,Data & Analytics,2025-12-23,0
2702,397,Operations,Sales,2025-12-20,0
2703,152,Sales,Marketing,2025-11-12,1
2704,438,Marketing,Data & Analytics,2026-02-25,1
2705,290,Software Engineering,Sales,2025-08-21,0
2706,210,Data & Analytics,Design,2026-02-23,0
2707,410,Data & Analytics,Finance & Accounting,2025-08-18,0
2708,227,Marketing,Marketing,2026-04-04,0
2709,240,Customer Support,Operations,2025-10-13,1
2710,189,Operations,Finance & Accounting,2025-08-20,1
2711,320,Sales,Design,2025-11-19,0
2712,183,Finance & Accounting,Design,2025-12-18,0
2713,569,Software Engineering,Customer Support,2026-04-12,0
2714,32,Data & Analytics,Design,2025-08-16,0
2715,523,Sales,Customer Support,2026-02-09,0
2716,256,Customer Support,Operations,2026-01-02,0
2717,352,Design,Design,2025-10-03,1
2718,365,Finance & Accounting,Software Engineering,2025-09-06,0
2719,547,Sales,Design,2026-03-21,0
2720,514,Operations,Data & Analytics,2025-10-03,0
2721,334,Customer Support,Marketing,2026-04-26,0
2722,172,Sales,Customer Support,2025-12-06,0
2723,112,Data & Analytics,Operations,2026-01-10,0
2724,415,Data & Analytics,Software Engineering,2025-11-24,1
2725,99,Design,Software Engineering,2025-09-26,0
2726,295,Finance & Accounting,Finance & Accounting,2026-01-15,0
2727,300,Data & Analytics,Sales,2025-11-15,0
2728,309,Marketing,Marketing,2026-02-19,0
2729,552,Sales,Software Engineering,2026-01-04,0
2730,522,Design,Customer Support,2026-04-01,1
2731,99,Marketing,Marketing,2026-01-06,0
2732,22,Software Engineering,Finance & Accounting,2026-04-22,0
2733,501,Operations,Customer Support,2025-12-28,0
2734,352,Marketing,Data & Analytics,2026-01-16,0
2735,105,Operations,Software Engineering,2026-02-17,1
2736,64,Software Engineering,Design,2026-04-25,0
2737,321,Marketing,Finance & Accounting,2025-09-12,0
2738,270,Customer Support,Marketing,2025-09-07,0
2739,506,Design,Software Engineering,2025-11-30,1
2740,230,Design,Finance & Accounting,2025-12-25,1
2741,318,Design,Data & Analytics,2026-03-20,0
2742,89,Sales,Data & Analytics,2025-10-17,0
2743,329,Customer Support,Sales,2025-09-22,0
2744,598,Customer Support,Software Engineering,2026-03-14,0
2745,63,Customer Support,Customer Support,2026-04-18,0
2746,464,Software Engineering,Data & Analytics,2025-11-02,0
2747,161,Marketing,Sales,2025-11-19,0
2748,349,Finance & Accounting,Finance & Accounting,2025-10-10,0
2749,417,Customer Support,Data & Analytics,2025-12-01,1
2750,324,Operations,Marketing,2025-08-28,1
2751,598,Data & Analytics,Finance & Accounting,2026-01-25,0
2752,426,Data & Analytics,Customer Support,2025-12-11,0
2753,418,Design,Software Engineering,2026-03-22,0
2754,305,Finance & Accounting,Sales,2026-04-13,0
2755,489,Operations,Data & Analytics,2025-09-13,0
2756,68,Design,Software Engineering,2026-03-11,0
2757,170,Customer Support,Software Engineering,2025-11-13,0
2758,484,Customer Support,Finance & Accounting,2026-03-27,0
2759,164,Data & Analytics,Customer Support,2026-04-27,1
2760,185,Customer Support,Data & Analytics,2025-12-15,0
2761,182,Operations,Data & Analytics,2025-11-11,0
2762,363,Operations,Customer Support,2026-02-06,0
2763,530,Customer Support,Sales,2025-10-25,0
2764,505,Data & Analytics,Finance & Accounting,2026-03-23,1
2765,162,Data & Analytics,Marketing,2026-02-28,1
2766,31,Software Engineering,Finance & Accounting,2026-03-26,0
2767,464,Marketing,Design,2025-11-06,0
2768,570,Design,Design,2025-09-07,0
2769,181,Finance & Accounting,Data & Analytics,2026-04-20,0
2770,187,Customer Support,Sales,2025-10-07,0
2771,131,Customer Support,Sales,2026-02-05,0
2772,425,Operations,Sales,2026-03-21,1
2773,572,Design,Marketing,2025-10-01,0
2774,384,Customer Support,Sales,2026-04-11,0
2775,543,Marketing,Customer Support,2026-01-18,1
2776,520,Software Engineering,Marketing,2026-04-08,0
2777,331,Sales,Data & Analytics,2026-03-04,0
2778,141,Software Engineering,Finance & Accounting,2025-08-29,0
2779,159,Customer Support,Software Engineering,2025-10-25,1
2780,292,Data & Analytics,Finance & Accounting,2026-01-21,1
2781,78,Design,Marketing,2026-01-01,1
2782,256,Finance & Accounting,Data & Analytics,2026-01-26,0
2783,218,Sales,Software Engineering,2026-04-11,0
2784,528,Customer Support,Finance & Accounting,2026-02-11,1
2785,316,Finance & Accounting,Design,2025-12-05,1
2786,442,Sales,Data & Analytics,2025-10-25,0
2787,241,Finance & Accounting,Design,2025-10-11,1
2788,31,Marketing,Finance & Accounting,2026-03-27,1
2789,389,Data & Analytics,Operations,2026-03-23,0
2790,325,Design,Finance & Accounting,2025-11-08,0
2791,66,Software Engineering,Design,2025-12-03,0
2792,147,Software Engineering,Sales,2025-10-16,0
2793,47,Marketing,Customer Support,2025-10-22,0
2794,513,Sales,Sales,2026-03-06,0
2795,355,Marketing,Customer Support,2025-08-25,0
2796,584,Software Engineering,Design,2026-01-25,0
2797,117,Design,Operations,2025-09-07,0
2798,423,Design,Software Engineering,2025-11-27,0
2799,254,Design,Design,2025-10-23,0
2800,362,Design,Customer Support,2026-01-13,0
2801,109,Finance & Accounting,Customer Support,2025-10-04,0
2802,224,Software Engineering,Operations,2026-02-10,1
2803,450,Customer Support,Operations,2025-09-03,0
2804,418,Finance & Accounting,Operations,2025-09-29,0
2805,571,Customer Support,Sales,2026-04-08,0
2806,289,Software Engineering,Data & Analytics,2025-10-08,1
2807,375,Operations,Marketing,2025-11-10,0
2808,266,Sales,Design,2026-04-09,1
2809,369,Software Engineering,Marketing,2025-09-11,0
2810,390,Finance & Accounting,Operations,2025-10-24,0
2811,356,Customer Support,Sales,2026-03-31,0
2812,479,Design,Data & Analytics,2026-04-23,0
2813,112,Software Engineering,Customer Support,2026-01-16,0
2814,417,Design,Software Engineering,2025-12-22,1
2815,397,Operations,Software Engineering,2026-04-04,0
2816,23,Finance & Accounting,Marketing,2026-01-29,0
2817,140,Operations,Data & Analytics,2025-11-04,0
2818,176,Finance & Accounting,Marketing,2026-04-28,1
2819,559,Customer Support,Sales,2026-01-15,1
2820,224,Software Engineering,Finance & Accounting,2026-03-05,1
2821,185,Design,Data & Analytics,2025-08-26,0
2822,110,Marketing,Data & Analytics,2026-04-20,0
2823,591,Sales,Data & Analytics,2025-12-30,1
2824,273,Marketing,Software Engineering,2026-01-29,0
2825,219,Operations,Customer Support,2025-09-25,1
2826,544,Software Engineering,Operations,2025-11-23,1
2827,234,Finance & Accounting,Sales,2025-09-22,1
2828,272,Software Engineering,Operations,2025-12-13,1
2829,219,Data & Analytics,Finance & Accounting,2025-09-19,1
2830,582,Software Engineering,Software Engineering,2026-01-20,1
2831,331,Design,Customer Support,2025-09-18,0
2832,137,Design,Design,2026-04-08,1
2833,341,Customer Support,Marketing,2025-09-02,0
2834,411,Design,Data & Analytics,2025-10-19,1
2835,216,Sales,Finance & Accounting,2025-10-04,0
2836,552,Customer Support,Data & Analytics,2025-11-26,1
2837,465,Software Engineering,Data & Analytics,2025-08-23,0
2838,552,Software Engineering,Data & Analytics,2026-02-03,0
2839,150,Marketing,Finance & Accounting,2025-11-25,1
2840,241,Software Engineering,Design,2025-09-04,1
2841,135,Marketing,Finance & Accounting,2025-10-17,0
2842,474,Customer Support,Finance & Accounting,2026-01-05,0
2843,533,Sales,Sales,2025-11-27,1
2844,452,Design,Finance & Accounting,2025-11-29,0
2845,127,Marketing,Customer Support,2025-10-17,1
2846,455,Finance & Accounting,Data & Analytics,2025-08-15,1
2847,8,Sales,Customer Support,2025-08-22,0
2848,230,Software Engineering,Marketing,2026-02-09,0
2849,494,Sales,Operations,2026-01-14,0
2850,255,Finance & Accounting,Finance & Accounting,2025-12-18,0
2851,20,Operations,Data & Analytics,2026-01-12,0
2852,584,Operations,Marketing,2026-04-26,0
2853,219,Finance & Accounting,Sales,2025-11-21,0
2854,297,Data & Analytics,Data & Analytics,2025-10-15,1
2855,346,Sales,Customer Support,2026-04-14,0
2856,151,Marketing,Operations,2025-11-17,0
2857,414,Software Engineering,Marketing,2026-01-19,0
2858,51,Data & Analytics,Operations,2026-02-05,1
2859,238,Operations,Software Engineering,2026-02-28,1
2860,4,Marketing,Data & Analytics,2025-11-27,1
2861,399,Operations,Customer Support,2026-03-23,1
2862,429,Sales,Data & Analytics,2026-02-05,0
2863,362,Data & Analytics,Customer Support,2026-03-21,1
2864,152,Finance & Accounting,Software Engineering,2025-11-22,1
2865,598,Marketing,Finance & Accounting,2025-11-29,1
2866,482,Design,Marketing,2026-02-04,1
2867,505,Design,Customer Support,2025-11-05,0
2868,301,Marketing,Operations,2025-10-10,0
2869,350,Finance & Accounting,Data & Analytics,2025-11-06,0
2870,549,Finance & Accounting,Software Engineering,2025-12-29,0
2871,334,Customer Support,Sales,2026-04-01,0
2872,81,Design,Operations,2025-09-23,0
2873,147,Sales,Software Engineering,2025-08-28,1
2874,453,Finance & Accounting,Data & Analytics,2025-08-15,0
2875,26,Marketing,Marketing,2026-02-15,0
2876,12,Software Engineering,Data & Analytics,2025-12-20,0
2877,595,Finance & Accounting,Marketing,2026-02-12,1
2878,565,Operations,Marketing,2026-03-26,0
2879,11,Operations,Finance & Accounting,2025-09-20,0
2880,155,Marketing,Data & Analytics,2025-12-31,0
2881,235,Sales,Operations,2025-10-26,0
2882,294,Data & Analytics,Design,2026-02-18,1
2883,577,Operations,Software Engineering,2025-11-26,1
2884,336,Customer Support,Operations,2026-01-29,0
2885,36,Marketing,Sales,2026-01-28,0
2886,575,Sales,Customer Support,2025-08-17,0
2887,295,Sales,Operations,2026-03-06,1
2888,554,Design,Operations,2026-01-09,0
2889,432,Finance & Accounting,Design,2025-10-23,1
2890,147,Operations,Design,2025-09-06,1
2891,424,Operations,Operations,2025-08-28,0
2892,304,Marketing,Sales,2025-08-18,0
2893,17,Customer Support,Data & Analytics,2026-03-14,0
2894,309,Finance & Accounting,Customer Support,2025-09-24,1
2895,63,Finance & Accounting,Finance & Accounting,2025-12-01,1
2896,42,Operations,Marketing,2026-02-19,0
2897,376,Data & Analytics,Software Engineering,2025-09-03,0
2898,509,Finance & Accounting,Customer Support,2026-03-24,0
2899,43,Marketing,Software Engineering,2025-10-22,0
2900,266,Operations,Marketing,2026-01-29,0
2901,418,Customer Support,Design,2025-11-12,0
2902,282,Design,Design,2025-12-26,0
2903,85,Finance & Accounting,Design,2025-09-10,0
2904,48,Operations,Sales,2025-11-08,1
2905,107,Customer Support,Marketing,2025-12-26,0
2906,190,Software Engineering,Data & Analytics,2025-12-11,1
2907,263,Marketing,Sales,2026-04-03,0
2908,153,Software Engineering,Design,2026-04-24,0
2909,135,Finance & Accounting,Design,2025-09-04,0
2910,237,Data & Analytics,Finance & Accounting,2026-02-26,0
2911,19,Marketing,Operations,2026-01-06,0
2912,192,Marketing,Finance & Accounting,2026-04-26,0
2913,493,Operations,Operations,2025-09-18,1
2914,595,Sales,Software Engineering,2025-09-29,0
2915,117,Design,Data & Analytics,2025-10-23,0
2916,355,Finance & Accounting,Customer Support,2025-12-24,0
2917,503,Operations,Sales,2026-03-08,0
2918,27,Operations,Design,2025-10-18,0
2919,450,Customer Support,Finance & Accounting,2025-10-18,0
2920,318,Design,Operations,2025-08-22,0
2921,395,Marketing,Customer Support,2026-03-12,0
2922,285,Customer Support,Marketing,2026-02-06,0
2923,594,Marketing,Sales,2025-12-07,0
2924,391,Design,Sales,2025-11-25,0
2925,122,Data & Analytics,Design,2025-09-08,0
2926,147,Sales,Finance & Accounting,2026-01-29,0
2927,328,Customer Support,Sales,2026-04-27,0
2928,581,Operations,Customer Support,2025-08-23,1
2929,44,Marketing,Finance & Accounting,2025-08-20,1
2930,81,Marketing,Design,2025-10-11,0
2931,16,Marketing,Software Engineering,2026-02-28,0
2932,526,Operations,Customer Support,2026-03-24,1
2933,536,Operations,Sales,2025-12-21,0
2934,381,Design,Design,2025-10-01,0
2935,459,Sales,Finance & Accounting,2025-12-20,0
2936,173,Finance & Accounting,Marketing,2025-11-08,0
2937,416,Operations,Marketing,2025-10-01,1
2938,297,Software Engineering,Software Engineering,2025-09-09,0
2939,206,Customer Support,Sales,2026-04-05,1
2940,483,Customer Support,Software Engineering,2025-10-20,0
2941,201,Operations,Finance & Accounting,2025-10-31,0
2942,486,Marketing,Customer Support,2026-03-20,0
2943,555,Data & Analytics,Data & Analytics,2025-09-15,0
2944,548,Marketing,Finance & Accounting,2026-03-28,0
2945,107,Customer Support,Marketing,2026-02-23,0
2946,46,Marketing,Design,2025-11-12,1
2947,160,Operations,Marketing,2026-03-13,0
2948,93,Finance & Accounting,Sales,2025-11-12,0
2949,34,Finance & Accounting,Operations,2026-01-13,0
2950,182,Finance & Accounting,Finance & Accounting,2026-02-26,0
2951,4,Software Engineering,Operations,2026-02-19,0
2952,145,Customer Support,Marketing,2026-02-26,0
2953,475,Sales,Operations,2026-04-19,1
2954,295,Finance & Accounting,Sales,2025-10-01,1
2955,486,Sales,Software Engineering,2026-01-29,0
2956,137,Marketing,Marketing,2025-11-10,0
2957,22,Data & Analytics,Finance & Accounting,2025-09-23,0
2958,146,Operations,Customer Support,2026-03-27,0
2959,216,Data & Analytics,Software Engineering,2026-02-22,0
2960,138,Sales,Finance & Accounting,2025-09-09,1
2961,89,Customer Support,Customer Support,2026-03-29,0
2962,92,Design,Design,2025-12-08,1
2963,155,Marketing,Operations,2025-10-27,0
2964,183,Operations,Marketing,2025-12-25,0
2965,76,Design,Software Engineering,2025-11-02,0
2966,191,Operations,Design,2026-04-06,1
2967,517,Software Engineering,Data & Analytics,2025-09-20,0
2968,106,Design,Design,2025-10-22,1
2969,17,Finance & Accounting,Operations,2025-09-25,0
2970,384,Data & Analytics,Data & Analytics,2025-12-17,0
2971,230,Finance & Accounting,Sales,2025-12-02,0
2972,190,Customer Support,Data & Analytics,2025-10-10,1
2973,124,Marketing,Design,2026-02-17,1
2974,239,Data & Analytics,Design,2025-08-26,0
2975,243,Customer Support,Operations,2026-03-21,0
2976,598,Design,Sales,2026-02-19,0
2977,394,Operations,Marketing,2025-10-25,0
2978,487,Software Engineering,Customer Support,2026-02-22,0
2979,191,Sales,Sales,2025-08-15,0
2980,360,Marketing,Software Engineering,2026-02-20,1
2981,447,Finance & Accounting,Design,2026-03-29,0
2982,330,Sales,Design,2025-12-17,0
2983,383,Sales,Data & Analytics,2026-04-05,0
2984,323,Finance & Accounting,Design,2025-10-14,0
2985,347,Software Engineering,Finance & Accounting,2025-08-20,0
2986,265,Data & Analytics,Marketing,2025-10-09,0
2987,500,Operations,Customer Support,2026-03-30,0
2988,258,Finance & Accounting,Data & Analytics,2026-03-25,1
2989,193,Design,Sales,2025-12-05,0
2990,538,Customer Support,Marketing,2025-10-02,0
2991,54,Sales,Software Engineering,2025-09-02,0
2992,111,Customer Support,Software Engineering,2025-11-24,0
2993,307,Sales,Sales,2026-02-06,1
2994,387,Sales,Sales,2025-08-25,0
2995,48,Sales,Customer Support,2025-10-19,1
2996,549,Marketing,Sales,2025-11-25,0
2997,137,Customer Support,Marketing,2025-09-20,0
2998,150,Data & Analytics,Finance & Accounting,2026-04-16,0
2999,210,Customer Support,Software Engineering,2026-02-08,0
3000,12,Sales,Customer Support,2025-10-16,1
3001,414,Customer Support,Software Engineering,2025-09-19,1
3002,12,Sales,Operations,2026-01-17,0
3003,104,Software Engineering,Sales,2026-01-07,0
3004,213,Software Engineering,Marketing,2025-11-19,0
3005,37,Operations,Marketing,2025-10-24,0
3006,536,Operations,Software Engineering,2026-03-18,0
3007,308,Marketing,Marketing,2025-12-25,0
3008,134,Operations,Finance & Accounting,2025-10-24,1
3009,543,Data & Analytics,Sales,2025-12-16,0
3010,375,Data & Analytics,Data & Analytics,2025-09-23,0
3011,385,Sales,Operations,2026-04-03,0
3012,136,Customer Support,Software Engineering,2026-02-07,1
3013,53,Customer Support,Data & Analytics,2026-04-12,0
3014,517,Customer Support,Sales,2025-09-29,0
3015,276,Marketing,Data & Analytics,2026-01-19,0
3016,77,Software Engineering,Data & Analytics,2026-01-20,0
3017,48,Customer Support,Software Engineering,2025-09-16,0
3018,202,Sales,Finance & Accounting,2026-04-13,0
3019,61,Sales,Design,2025-10-05,0
3020,549,Software Engineering,Sales,2026-01-12,0
3021,220,Software Engineering,Marketing,2026-01-03,0
3022,277,Operations,Operations,2025-10-10,0
3023,351,Design,Design,2026-02-18,1
3024,63,Customer Support,Finance & Accounting,2026-01-06,0
3025,522,Data & Analytics,Finance & Accounting,2025-09-03,0
3026,425,Marketing,Finance & Accounting,2025-10-23,0
3027,587,Marketing,Data & Analytics,2026-01-25,0
3028,118,Software Engineering,Sales,2025-11-16,0
3029,340,Finance & Accounting,Design,2025-09-23,0
3030,104,Marketing,Operations,2026-03-04,0
3031,456,Operations,Marketing,2026-04-20,0
3032,138,Software Engineering,Sales,2025-09-06,0
3033,250,Customer Support,Design,2025-08-30,1
3034,454,Software Engineering,Sales,2025-12-26,0
3035,276,Marketing,Customer Support,2025-12-10,0
3036,168,Software Engineering,Software Engineering,2025-12-13,0
3037,524,Customer Support,Finance & Accounting,2025-09-19,0
3038,6,Data & Analytics,Operations,2025-10-18,0
3039,377,Software Engineering,Marketing,2026-04-21,1
3040,251,Data & Analytics,Software Engineering,2025-09-17,1
3041,581,Finance & Accounting,Design,2026-01-24,0
3042,339,Sales,Data & Analytics,2025-09-18,0
3043,299,Customer Support,Customer Support,2025-12-02,0
3044,189,Finance & Accounting,Customer Support,2026-04-19,0
3045,222,Operations,Finance & Accounting,2025-10-07,1
3046,415,Software Engineering,Sales,2025-10-09,0
3047,104,Finance & Accounting,Data & Analytics,2025-09-18,0
3048,558,Marketing,Customer Support,2026-04-01,0
3049,22,Sales,Software Engineering,2026-02-27,0
3050,177,Operations,Software Engineering,2025-09-22,0
3051,131,Sales,Operations,2025-09-17,0
3052,401,Marketing,Data & Analytics,2025-08-21,1
3053,65,Sales,Operations,2025-09-26,0
3054,370,Design,Finance & Accounting,2025-08-20,1
3055,52,Software Engineering,Marketing,2026-02-08,0
3056,239,Software Engineering,Customer Support,2026-01-24,0
3057,212,Marketing,Software Engineering,2026-03-23,0
3058,202,Marketing,Customer Support,2026-01-01,0
3059,466,Operations,Data & Analytics,2025-10-31,0
3060,304,Software Engineering,Design,2026-03-28,0
3061,278,Marketing,Customer Support,2026-01-18,1
3062,404,Operations,Marketing,2025-11-14,0
3063,215,Design,Finance & Accounting,2026-02-18,1
3064,276,Design,Software Engineering,2025-09-05,0
3065,80,Design,Software Engineering,2026-02-11,1
3066,25,Design,Software Engineering,2025-09-28,0
3067,272,Data & Analytics,Software Engineering,2025-12-27,0
3068,244,Marketing,Data & Analytics,2025-12-11,0
3069,368,Software Engineering,Sales,2025-09-09,0
3070,100,Sales,Operations,2025-10-07,0
3071,22,Marketing,Marketing,2026-01-03,0
3072,185,Data & Analytics,Design,2026-01-14,0
3073,279,Data & Analytics,Data & Analytics,2025-10-07,0
3074,69,Sales,Operations,2025-09-11,1
3075,381,Operations,Sales,2025-09-10,1
3076,314,Marketing,Operations,2026-01-24,1
3077,395,Finance & Accounting,Data & Analytics,2026-04-09,0
3078,577,Finance & Accounting,Marketing,2025-12-17,1
3079,592,Software Engineering,Customer Support,2025-11-27,1
3080,391,Software Engineering,Customer Support,2026-03-02,0
3081,117,Customer Support,Customer Support,2025-09-16,0
3082,343,Software Engineering,Software Engineering,2025-09-27,0
3083,251,Data & Analytics,Data & Analytics,2026-04-15,1
3084,212,Data & Analytics,Finance & Accounting,2025-12-16,0
3085,79,Sales,Design,2025-09-17,1
3086,411,Data & Analytics,Finance & Accounting,2025-11-21,1
3087,11,Finance & Accounting,Design,2026-04-25,1
3088,28,Software Engineering,Software Engineering,2026-03-06,0
3089,249,Finance & Accounting,Software Engineering,2025-09-09,0
3090,104,Data & Analytics,Marketing,2025-11-27,1
3091,354,Data & Analytics,Marketing,2025-09-12,1
3092,381,Data & Analytics,Software Engineering,2026-01-18,1
3093,109,Marketing,Finance & Accounting,2026-04-07,0
3094,532,Software Engineering,Customer Support,2025-12-03,0
3095,316,Software Engineering,Sales,2025-09-12,0
3096,501,Marketing,Sales,2025-08-29,0
3097,244,Data & Analytics,Data & Analytics,2026-03-19,0
3098,167,Customer Support,Customer Support,2026-01-01,1
3099,377,Marketing,Customer Support,2025-10-14,0
3100,85,Marketing,Software Engineering,2026-04-01,1
3101,586,Operations,Data & Analytics,2026-04-19,0
3102,2,Customer Support,Marketing,2026-01-15,0
3103,455,Customer Support,Software Engineering,2025-09-06,0
3104,362,Customer Support,Customer Support,2026-03-20,0
3105,130,Marketing,Design,2026-03-12,0
3106,250,Design,Sales,2025-08-25,1
3107,82,Marketing,Data & Analytics,2026-04-25,0
3108,199,Design,Software Engineering,2026-02-07,0
3109,50,Finance & Accounting,Finance & Accounting,2025-09-27,0
3110,597,Operations,Design,2026-01-08,0
3111,484,Customer Support,Software Engineering,2026-01-07,0
3112,320,Sales,Customer Support,2025-09-10,0
3113,508,Data & Analytics,Marketing,2026-02-16,0
3114,344,Software Engineering,Operations,2025-09-22,0
3115,109,Design,Sales,2025-09-01,0
3116,177,Design,Data & Analytics,2026-02-13,0
3117,348,Finance & Accounting,Finance & Accounting,2026-02-01,0
3118,540,Customer Support,Design,2025-11-25,0
3119,104,Data & Analytics,Sales,2026-03-06,0
3120,579,Design,Marketing,2026-01-09,1
3121,510,Operations,Data & Analytics,2025-10-22,0
3122,34,Sales,Marketing,2026-04-24,0
3123,270,Finance & Accounting,Design,2025-10-10,0
3124,535,Marketing,Data & Analytics,2025-12-10,1
3125,476,Sales,Software Engineering,2026-04-16,1
3126,392,Design,Customer Support,2025-08-27,0
3127,580,Operations,Operations,2026-02-10,0
3128,301,Customer Support,Sales,2026-04-18,0
3129,206,Design,Sales,2025-12-21,1
3130,428,Sales,Marketing,2025-10-03,1
3131,348,Data & Analytics,Customer Support,2026-02-22,0
3132,169,Data & Analytics,Customer Support,2026-04-13,0
3133,571,Operations,Software Engineering,2025-12-21,0
3134,231,Operations,Sales,2025-09-22,0
3135,535,Software Engineering,Marketing,2026-04-15,1
3136,262,Marketing,Software Engineering,2025-11-06,1
3137,589,Operations,Marketing,2026-04-22,0
3138,451,Customer Support,Marketing,2025-11-27,0
3139,323,Customer Support,Data & Analytics,2025-11-26,0
3140,540,Data & Analytics,Operations,2026-02-08,0
3141,336,Software Engineering,Software Engineering,2025-10-03,1
3142,135,Data & Analytics,Design,2026-04-17,0
