event_id,experiment_id,user_id,variant,event_type,event_value,event_ts
exp_1003_e472,exp_1003,11185,treatment,conversion,1.0,2026-05-03 14:44:41
exp_1003_e473,exp_1003,11185,treatment,revenue,17.73,2026-05-03 14:44:41
exp_1003_e474,exp_1003,11185,treatment,error_rate,1.0,2026-05-04 23:44:41
exp_1003_e475,exp_1003,15131,control,conversion,1.0,2026-05-01 00:21:21
exp_1003_e476,exp_1003,15131,control,revenue,16.63,2026-05-01 00:21:21
exp_1003_e477,exp_1003,35240,control,bounce_rate,1.0,2026-05-07 03:24:01
exp_1003_e478,exp_1003,38887,treatment,bounce_rate,1.0,2026-04-28 08:36:12
exp_1003_e479,exp_1003,23576,treatment,bounce_rate,1.0,2026-05-03 17:07:41
exp_1003_e480,exp_1003,23612,treatment,bounce_rate,1.0,2026-04-30 02:23:43
exp_1003_e481,exp_1003,2125,control,conversion,1.0,2026-05-04 21:05:43
exp_1003_e482,exp_1003,2125,control,revenue,7.83,2026-05-04 21:05:43
exp_1003_e483,exp_1003,29762,control,conversion,1.0,2026-04-17 10:32:34
exp_1003_e484,exp_1003,29762,control,revenue,5.3,2026-04-17 10:32:34
exp_1003_e485,exp_1003,33822,treatment,conversion,1.0,2026-04-14 09:00:38
exp_1003_e486,exp_1003,33822,treatment,revenue,18.31,2026-04-14 09:00:38
exp_1003_e487,exp_1003,33822,treatment,bounce_rate,1.0,2026-04-14 13:00:38
exp_1003_e488,exp_1003,21442,treatment,conversion,1.0,2026-05-02 11:53:15
exp_1003_e489,exp_1003,21442,treatment,revenue,34.85,2026-05-02 11:53:15
exp_1003_e490,exp_1003,6213,control,conversion,1.0,2026-05-01 00:32:06
exp_1003_e491,exp_1003,6213,control,revenue,14.82,2026-05-01 00:32:06
exp_1003_e492,exp_1003,1565,control,conversion,1.0,2026-04-21 04:17:08
exp_1003_e493,exp_1003,1565,control,revenue,14.06,2026-04-21 04:17:08
exp_1003_e494,exp_1003,27210,treatment,conversion,1.0,2026-04-25 00:23:24
exp_1003_e495,exp_1003,27210,treatment,revenue,10.54,2026-04-25 00:23:24
exp_1003_e496,exp_1003,1893,treatment,bounce_rate,1.0,2026-04-21 12:22:29
exp_1003_e497,exp_1003,33864,control,bounce_rate,1.0,2026-05-02 04:47:01
exp_1003_e498,exp_1003,12916,control,conversion,1.0,2026-05-07 16:46:27
exp_1003_e499,exp_1003,12916,control,revenue,26.6,2026-05-07 16:46:27
exp_1003_e500,exp_1003,12916,control,bounce_rate,1.0,2026-05-07 21:46:27
exp_1003_e501,exp_1003,34880,treatment,conversion,1.0,2026-04-30 22:04:59
exp_1003_e502,exp_1003,34880,treatment,revenue,21.14,2026-04-30 22:04:59
exp_1003_e503,exp_1003,34880,treatment,bounce_rate,1.0,2026-05-02 02:04:59
exp_1003_e504,exp_1003,469,control,bounce_rate,1.0,2026-05-01 02:26:34
exp_1003_e505,exp_1003,2514,treatment,bounce_rate,1.0,2026-04-29 00:13:10
exp_1003_e506,exp_1003,20270,treatment,conversion,1.0,2026-04-17 16:25:37
exp_1003_e507,exp_1003,20270,treatment,revenue,16.82,2026-04-17 16:25:37
exp_1003_e508,exp_1003,7551,treatment,conversion,1.0,2026-05-11 21:45:38
exp_1003_e509,exp_1003,7551,treatment,revenue,6.6,2026-05-11 21:45:38
exp_1003_e510,exp_1003,8901,control,conversion,1.0,2026-04-29 01:55:23
exp_1003_e511,exp_1003,8901,control,revenue,18.93,2026-04-29 01:55:23
exp_1003_e512,exp_1003,10960,control,bounce_rate,1.0,2026-05-12 14:20:54
exp_1003_e513,exp_1003,13624,treatment,bounce_rate,1.0,2026-04-24 10:28:45
exp_1003_e514,exp_1003,5940,treatment,conversion,1.0,2026-05-02 03:31:10
exp_1003_e515,exp_1003,5940,treatment,revenue,18.41,2026-05-02 03:31:10
exp_1003_e516,exp_1003,5940,treatment,bounce_rate,1.0,2026-05-03 12:31:10
exp_1003_e517,exp_1003,10947,control,conversion,1.0,2026-04-30 03:44:10
exp_1003_e518,exp_1003,10947,control,revenue,12.41,2026-04-30 03:44:10
exp_1003_e519,exp_1003,21417,treatment,bounce_rate,1.0,2026-05-01 05:00:34
exp_1003_e520,exp_1003,11603,control,conversion,1.0,2026-05-14 22:36:18
exp_1003_e521,exp_1003,11603,control,revenue,18.08,2026-05-14 22:36:18
exp_1003_e522,exp_1003,5443,control,bounce_rate,1.0,2026-04-30 19:23:00
exp_1003_e523,exp_1003,40240,treatment,conversion,1.0,2026-04-16 01:42:32
exp_1003_e524,exp_1003,40240,treatment,revenue,13.4,2026-04-16 01:42:32
exp_1003_e525,exp_1003,40240,treatment,bounce_rate,1.0,2026-04-17 15:42:32
exp_1003_e526,exp_1003,11233,control,bounce_rate,1.0,2026-04-24 06:49:15
exp_1003_e527,exp_1003,37568,control,bounce_rate,1.0,2026-04-16 15:03:38
exp_1003_e528,exp_1003,6361,control,conversion,1.0,2026-04-27 01:00:06
exp_1003_e529,exp_1003,6361,control,revenue,1.04,2026-04-27 01:00:06
exp_1003_e530,exp_1003,23860,treatment,conversion,1.0,2026-04-22 23:01:29
exp_1003_e531,exp_1003,23860,treatment,revenue,27.44,2026-04-22 23:01:29
exp_1003_e532,exp_1003,23860,treatment,bounce_rate,1.0,2026-04-23 19:01:29
exp_1003_e533,exp_1003,21667,control,conversion,1.0,2026-04-30 21:29:43
exp_1003_e534,exp_1003,21667,control,revenue,22.65,2026-04-30 21:29:43
exp_1003_e535,exp_1003,9814,treatment,conversion,1.0,2026-04-28 09:58:32
exp_1003_e536,exp_1003,9814,treatment,revenue,19.62,2026-04-28 09:58:32
exp_1003_e537,exp_1003,9814,treatment,bounce_rate,1.0,2026-04-29 08:58:32
exp_1003_e538,exp_1003,26778,control,bounce_rate,1.0,2026-05-09 07:23:44
exp_1003_e539,exp_1003,5143,control,bounce_rate,1.0,2026-05-04 20:48:24
exp_1003_e540,exp_1003,40331,treatment,conversion,1.0,2026-04-24 08:36:01
exp_1003_e541,exp_1003,40331,treatment,revenue,16.79,2026-04-24 08:36:01
exp_1003_e542,exp_1003,34221,control,bounce_rate,1.0,2026-04-15 03:41:32
exp_1003_e543,exp_1003,1384,treatment,conversion,1.0,2026-04-11 22:15:43
exp_1003_e544,exp_1003,1384,treatment,revenue,20.98,2026-04-11 22:15:43
exp_1003_e545,exp_1003,9394,control,conversion,1.0,2026-04-23 20:01:56
exp_1003_e546,exp_1003,9394,control,revenue,22.52,2026-04-23 20:01:56
exp_1003_e547,exp_1003,8182,control,bounce_rate,1.0,2026-04-23 22:31:01
exp_1003_e548,exp_1003,8895,control,conversion,1.0,2026-04-14 02:06:32
exp_1003_e549,exp_1003,8895,control,revenue,21.09,2026-04-14 02:06:32
exp_1003_e550,exp_1003,7737,control,conversion,1.0,2026-04-20 10:54:43
exp_1003_e551,exp_1003,7737,control,revenue,11.86,2026-04-20 10:54:43
exp_1003_e552,exp_1003,7737,control,bounce_rate,1.0,2026-04-21 23:54:43
exp_1003_e553,exp_1003,20594,control,conversion,1.0,2026-04-28 23:04:11
exp_1003_e554,exp_1003,20594,control,revenue,14.71,2026-04-28 23:04:11
exp_1003_e555,exp_1003,41174,control,bounce_rate,1.0,2026-05-01 08:47:40
exp_1003_e556,exp_1003,17525,treatment,conversion,1.0,2026-05-06 04:25:02
exp_1003_e557,exp_1003,17525,treatment,revenue,21.29,2026-05-06 04:25:02
exp_1003_e558,exp_1003,33921,treatment,bounce_rate,1.0,2026-05-03 11:39:05
exp_1003_e559,exp_1003,14286,treatment,conversion,1.0,2026-05-01 03:48:23
exp_1003_e560,exp_1003,14286,treatment,revenue,20.93,2026-05-01 03:48:23
exp_1003_e561,exp_1003,14286,treatment,bounce_rate,1.0,2026-05-01 16:48:23
exp_1003_e562,exp_1003,41409,control,bounce_rate,1.0,2026-04-29 19:02:40
exp_1003_e563,exp_1003,22222,control,bounce_rate,1.0,2026-04-29 07:20:59
exp_1003_e564,exp_1003,18287,control,bounce_rate,1.0,2026-04-19 03:26:50
exp_1003_e565,exp_1003,38286,control,conversion,1.0,2026-05-01 01:49:20
exp_1003_e566,exp_1003,38286,control,revenue,20.1,2026-05-01 01:49:20
exp_1003_e567,exp_1003,38286,control,error_rate,1.0,2026-05-02 07:49:20
exp_1003_e568,exp_1003,10008,treatment,bounce_rate,1.0,2026-04-25 01:56:02
exp_1003_e569,exp_1003,13342,treatment,conversion,1.0,2026-04-22 00:30:49
exp_1003_e570,exp_1003,13342,treatment,revenue,25.54,2026-04-22 00:30:49
exp_1003_e571,exp_1003,13342,treatment,bounce_rate,1.0,2026-04-22 22:30:49
exp_1003_e572,exp_1003,3670,control,error_rate,1.0,2026-04-22 16:31:00
exp_1003_e573,exp_1003,3670,control,bounce_rate,1.0,2026-04-23 06:31:00
exp_1003_e574,exp_1003,18459,control,bounce_rate,1.0,2026-05-01 11:59:36
exp_1003_e575,exp_1003,24933,control,bounce_rate,1.0,2026-04-24 13:02:06
exp_1003_e576,exp_1003,5757,control,bounce_rate,1.0,2026-04-18 22:24:28
exp_1003_e577,exp_1003,21757,control,conversion,1.0,2026-04-17 23:59:55
exp_1003_e578,exp_1003,21757,control,revenue,16.54,2026-04-17 23:59:55
exp_1003_e579,exp_1003,25090,treatment,bounce_rate,1.0,2026-05-05 14:51:52
exp_1003_e580,exp_1003,22359,treatment,conversion,1.0,2026-04-28 08:50:05
exp_1003_e581,exp_1003,22359,treatment,revenue,26.95,2026-04-28 08:50:05
exp_1003_e582,exp_1003,335,treatment,bounce_rate,1.0,2026-04-14 02:35:13
exp_1003_e583,exp_1003,27298,control,conversion,1.0,2026-05-03 09:02:22
exp_1003_e584,exp_1003,27298,control,revenue,20.38,2026-05-03 09:02:22
exp_1003_e585,exp_1003,25335,treatment,error_rate,1.0,2026-04-22 00:10:43
exp_1003_e586,exp_1003,22721,treatment,conversion,1.0,2026-04-28 18:11:52
exp_1003_e587,exp_1003,22721,treatment,revenue,14.14,2026-04-28 18:11:52
exp_1003_e588,exp_1003,22721,treatment,bounce_rate,1.0,2026-04-28 22:11:52
exp_1003_e589,exp_1003,32405,control,conversion,1.0,2026-04-26 18:00:51
exp_1003_e590,exp_1003,32405,control,revenue,24.21,2026-04-26 18:00:51
exp_1003_e591,exp_1003,7429,treatment,bounce_rate,1.0,2026-04-26 04:00:27
exp_1003_e592,exp_1003,27652,treatment,conversion,1.0,2026-05-02 01:06:50
exp_1003_e593,exp_1003,27652,treatment,revenue,12.93,2026-05-02 01:06:50
exp_1003_e594,exp_1003,36071,control,conversion,1.0,2026-05-03 09:34:51
exp_1003_e595,exp_1003,36071,control,revenue,18.2,2026-05-03 09:34:51
exp_1003_e596,exp_1003,32059,treatment,conversion,1.0,2026-04-17 15:35:18
exp_1003_e597,exp_1003,32059,treatment,revenue,9.28,2026-04-17 15:35:18
exp_1003_e598,exp_1003,30575,control,conversion,1.0,2026-05-05 05:25:53
exp_1003_e599,exp_1003,30575,control,revenue,13.75,2026-05-05 05:25:53
exp_1003_e600,exp_1003,7131,treatment,conversion,1.0,2026-04-22 00:32:45
exp_1003_e601,exp_1003,7131,treatment,revenue,25.43,2026-04-22 00:32:45
exp_1003_e602,exp_1003,7131,treatment,bounce_rate,1.0,2026-04-22 04:32:45
exp_1003_e603,exp_1003,33051,treatment,conversion,1.0,2026-04-25 09:15:41
exp_1003_e604,exp_1003,33051,treatment,revenue,16.21,2026-04-25 09:15:41
exp_1003_e605,exp_1003,1177,treatment,conversion,1.0,2026-04-25 00:09:37
exp_1003_e606,exp_1003,1177,treatment,revenue,23.15,2026-04-25 00:09:37
exp_1003_e607,exp_1003,15908,treatment,conversion,1.0,2026-04-24 21:32:09
exp_1003_e608,exp_1003,15908,treatment,revenue,18.23,2026-04-24 21:32:09
exp_1003_e609,exp_1003,905,treatment,conversion,1.0,2026-05-03 14:57:51
exp_1003_e610,exp_1003,905,treatment,revenue,18.01,2026-05-03 14:57:51
exp_1003_e611,exp_1003,31513,control,bounce_rate,1.0,2026-04-27 20:58:08
exp_1003_e612,exp_1003,30704,control,bounce_rate,1.0,2026-05-12 18:39:21
exp_1003_e613,exp_1003,19717,control,error_rate,1.0,2026-04-16 00:35:16
exp_1003_e614,exp_1003,32668,treatment,conversion,1.0,2026-04-17 12:04:09
exp_1003_e615,exp_1003,32668,treatment,revenue,14.61,2026-04-17 12:04:09
exp_1003_e616,exp_1003,32668,treatment,bounce_rate,1.0,2026-04-18 18:04:09
exp_1003_e617,exp_1003,38721,control,bounce_rate,1.0,2026-05-04 00:22:24
exp_1003_e618,exp_1003,1111,treatment,bounce_rate,1.0,2026-04-27 23:43:35
exp_1003_e619,exp_1003,32881,treatment,conversion,1.0,2026-05-03 01:23:10
exp_1003_e620,exp_1003,32881,treatment,revenue,11.73,2026-05-03 01:23:10
exp_1003_e621,exp_1003,912,control,conversion,1.0,2026-04-21 03:28:57
exp_1003_e622,exp_1003,912,control,revenue,19.68,2026-04-21 03:28:57
exp_1003_e623,exp_1003,26008,treatment,bounce_rate,1.0,2026-04-19 14:29:17
exp_1003_e624,exp_1003,37275,control,conversion,1.0,2026-05-02 06:47:06
exp_1003_e625,exp_1003,37275,control,revenue,15.33,2026-05-02 06:47:06
exp_1003_e626,exp_1003,16530,treatment,bounce_rate,1.0,2026-04-28 01:29:27
exp_1003_e627,exp_1003,1046,treatment,conversion,1.0,2026-04-20 02:58:54
exp_1003_e628,exp_1003,1046,treatment,revenue,10.38,2026-04-20 02:58:54
exp_1003_e629,exp_1003,22939,control,conversion,1.0,2026-04-20 23:40:47
exp_1003_e630,exp_1003,22939,control,revenue,25.82,2026-04-20 23:40:47
exp_1003_e631,exp_1003,22939,control,bounce_rate,1.0,2026-04-22 22:40:47
exp_1003_e632,exp_1003,21282,treatment,conversion,1.0,2026-04-30 09:54:49
exp_1003_e633,exp_1003,21282,treatment,revenue,17.03,2026-04-30 09:54:49
exp_1003_e634,exp_1003,21282,treatment,bounce_rate,1.0,2026-04-30 12:54:49
exp_1003_e635,exp_1003,39481,control,conversion,1.0,2026-04-24 08:38:21
exp_1003_e636,exp_1003,39481,control,revenue,18.46,2026-04-24 08:38:21
exp_1003_e637,exp_1003,18882,treatment,bounce_rate,1.0,2026-04-26 00:20:23
exp_1003_e638,exp_1003,2289,treatment,conversion,1.0,2026-04-22 03:25:15
exp_1003_e639,exp_1003,2289,treatment,revenue,17.29,2026-04-22 03:25:15
exp_1003_e640,exp_1003,2289,treatment,bounce_rate,1.0,2026-04-23 20:25:15
exp_1003_e641,exp_1003,17397,control,bounce_rate,1.0,2026-04-29 01:30:47
exp_1003_e642,exp_1003,37807,treatment,bounce_rate,1.0,2026-05-03 08:56:41
exp_1003_e643,exp_1003,39513,treatment,conversion,1.0,2026-04-29 10:07:41
exp_1003_e644,exp_1003,39513,treatment,revenue,19.72,2026-04-29 10:07:41
exp_1003_e645,exp_1003,13496,treatment,bounce_rate,1.0,2026-04-18 02:44:15
exp_1003_e646,exp_1003,5524,treatment,conversion,1.0,2026-04-19 08:02:26
exp_1003_e647,exp_1003,5524,treatment,revenue,14.0,2026-04-19 08:02:26
exp_1003_e648,exp_1003,1463,control,bounce_rate,1.0,2026-04-21 17:54:52
exp_1003_e649,exp_1003,39923,treatment,bounce_rate,1.0,2026-05-07 06:31:43
exp_1003_e650,exp_1003,38255,treatment,conversion,1.0,2026-04-24 14:40:17
exp_1003_e651,exp_1003,38255,treatment,revenue,22.96,2026-04-24 14:40:17
exp_1003_e652,exp_1003,20987,treatment,conversion,1.0,2026-04-26 13:31:31
exp_1003_e653,exp_1003,20987,treatment,revenue,8.99,2026-04-26 13:31:31
exp_1003_e654,exp_1003,21112,treatment,bounce_rate,1.0,2026-05-04 16:19:35
exp_1003_e655,exp_1003,33872,control,conversion,1.0,2026-04-25 03:08:41
exp_1003_e656,exp_1003,33872,control,revenue,16.55,2026-04-25 03:08:41
exp_1003_e657,exp_1003,33872,control,bounce_rate,1.0,2026-04-25 11:08:41
exp_1003_e658,exp_1003,26832,treatment,bounce_rate,1.0,2026-05-10 20:38:39
exp_1003_e659,exp_1003,39924,treatment,conversion,1.0,2026-04-16 16:33:26
exp_1003_e660,exp_1003,39924,treatment,revenue,26.07,2026-04-16 16:33:26
exp_1003_e661,exp_1003,33846,treatment,conversion,1.0,2026-04-23 23:03:34
exp_1003_e662,exp_1003,33846,treatment,revenue,14.65,2026-04-23 23:03:34
exp_1003_e663,exp_1003,26036,control,conversion,1.0,2026-04-24 15:41:24
exp_1003_e664,exp_1003,26036,control,revenue,18.73,2026-04-24 15:41:24
exp_1003_e665,exp_1003,23396,treatment,error_rate,1.0,2026-04-30 08:14:43
exp_1003_e666,exp_1003,23396,treatment,bounce_rate,1.0,2026-04-30 01:14:43
exp_1003_e667,exp_1003,16981,treatment,bounce_rate,1.0,2026-05-04 19:42:56
exp_1003_e668,exp_1003,19719,treatment,bounce_rate,1.0,2026-04-14 17:37:01
exp_1003_e669,exp_1003,15518,control,conversion,1.0,2026-04-18 05:25:56
exp_1003_e670,exp_1003,15518,control,revenue,16.67,2026-04-18 05:25:56
exp_1003_e671,exp_1003,27334,control,conversion,1.0,2026-05-12 01:26:46
exp_1003_e672,exp_1003,27334,control,revenue,14.89,2026-05-12 01:26:46
exp_1003_e673,exp_1003,20324,treatment,bounce_rate,1.0,2026-05-01 07:18:04
exp_1003_e674,exp_1003,23605,control,conversion,1.0,2026-05-11 05:45:02
exp_1003_e675,exp_1003,23605,control,revenue,12.09,2026-05-11 05:45:02
exp_1003_e676,exp_1003,20359,control,bounce_rate,1.0,2026-05-11 10:27:59
exp_1003_e677,exp_1003,1112,treatment,bounce_rate,1.0,2026-04-26 18:37:26
exp_1003_e678,exp_1003,22571,treatment,conversion,1.0,2026-04-14 09:57:48
exp_1003_e679,exp_1003,22571,treatment,revenue,24.12,2026-04-14 09:57:48
exp_1003_e680,exp_1003,32628,control,bounce_rate,1.0,2026-04-26 07:31:21
exp_1003_e681,exp_1003,22033,control,conversion,1.0,2026-05-01 11:17:13
exp_1003_e682,exp_1003,22033,control,revenue,30.09,2026-05-01 11:17:13
exp_1003_e683,exp_1003,22033,control,bounce_rate,1.0,2026-05-02 14:17:13
exp_1003_e684,exp_1003,1525,treatment,bounce_rate,1.0,2026-05-03 20:47:27
exp_1003_e685,exp_1003,5481,treatment,conversion,1.0,2026-05-09 01:41:39
exp_1003_e686,exp_1003,5481,treatment,revenue,28.42,2026-05-09 01:41:39
exp_1003_e687,exp_1003,4147,treatment,bounce_rate,1.0,2026-04-28 20:28:47
exp_1003_e688,exp_1003,14094,control,bounce_rate,1.0,2026-05-07 07:54:05
exp_1003_e689,exp_1003,34790,treatment,conversion,1.0,2026-05-07 08:33:01
exp_1003_e690,exp_1003,34790,treatment,revenue,23.02,2026-05-07 08:33:01
exp_1003_e691,exp_1003,34790,treatment,bounce_rate,1.0,2026-05-08 13:33:01
exp_1003_e692,exp_1003,3415,treatment,bounce_rate,1.0,2026-05-05 04:21:36
exp_1003_e693,exp_1003,6533,control,bounce_rate,1.0,2026-04-25 22:30:14
exp_1003_e694,exp_1003,15174,control,conversion,1.0,2026-05-12 12:55:06
exp_1003_e695,exp_1003,15174,control,revenue,13.16,2026-05-12 12:55:06
exp_1003_e696,exp_1003,14149,control,bounce_rate,1.0,2026-04-22 16:50:41
exp_1003_e697,exp_1003,9563,control,bounce_rate,1.0,2026-05-08 07:04:44
exp_1003_e698,exp_1003,2114,treatment,conversion,1.0,2026-05-09 15:08:34
exp_1003_e699,exp_1003,2114,treatment,revenue,29.63,2026-05-09 15:08:34
exp_1003_e700,exp_1003,4256,control,conversion,1.0,2026-04-28 23:04:26
exp_1003_e701,exp_1003,4256,control,revenue,20.61,2026-04-28 23:04:26
exp_1003_e702,exp_1003,4256,control,bounce_rate,1.0,2026-04-29 01:04:26
exp_1003_e703,exp_1003,26499,treatment,conversion,1.0,2026-05-02 06:35:26
exp_1003_e704,exp_1003,26499,treatment,revenue,16.45,2026-05-02 06:35:26
exp_1003_e705,exp_1003,37208,treatment,conversion,1.0,2026-05-04 05:18:57
exp_1003_e706,exp_1003,37208,treatment,revenue,3.63,2026-05-04 05:18:57
exp_1003_e707,exp_1003,37208,treatment,bounce_rate,1.0,2026-05-05 17:18:57
exp_1003_e708,exp_1003,16759,control,conversion,1.0,2026-04-20 14:19:30
exp_1003_e709,exp_1003,16759,control,revenue,21.59,2026-04-20 14:19:30
exp_1003_e710,exp_1003,16759,control,bounce_rate,1.0,2026-04-20 22:19:30
exp_1003_e711,exp_1003,7104,control,conversion,1.0,2026-04-30 10:41:00
exp_1003_e712,exp_1003,7104,control,revenue,20.83,2026-04-30 10:41:00
exp_1003_e713,exp_1003,15619,treatment,bounce_rate,1.0,2026-04-29 03:20:41
exp_1003_e714,exp_1003,41031,treatment,conversion,1.0,2026-04-15 09:41:10
exp_1003_e715,exp_1003,41031,treatment,revenue,11.46,2026-04-15 09:41:10
exp_1003_e716,exp_1003,4955,treatment,bounce_rate,1.0,2026-04-17 05:07:29
exp_1003_e717,exp_1003,23002,treatment,bounce_rate,1.0,2026-05-16 04:07:14
exp_1003_e718,exp_1003,21682,control,conversion,1.0,2026-04-28 05:15:49
exp_1003_e719,exp_1003,21682,control,revenue,21.23,2026-04-28 05:15:49
exp_1003_e720,exp_1003,31764,treatment,conversion,1.0,2026-04-15 02:24:43
exp_1003_e721,exp_1003,31764,treatment,revenue,19.57,2026-04-15 02:24:43
exp_1003_e722,exp_1003,36255,control,bounce_rate,1.0,2026-04-28 23:40:49
exp_1003_e723,exp_1003,25438,treatment,bounce_rate,1.0,2026-04-28 06:22:04
exp_1003_e724,exp_1003,24401,treatment,conversion,1.0,2026-04-30 21:34:59
exp_1003_e725,exp_1003,24401,treatment,revenue,26.16,2026-04-30 21:34:59
exp_1003_e726,exp_1003,24401,treatment,bounce_rate,1.0,2026-05-02 20:34:59
exp_1003_e727,exp_1003,40777,treatment,conversion,1.0,2026-04-12 15:54:07
exp_1003_e728,exp_1003,40777,treatment,revenue,14.41,2026-04-12 15:54:07
exp_1003_e729,exp_1003,40777,treatment,bounce_rate,1.0,2026-04-14 02:54:07
exp_1003_e730,exp_1003,20170,control,bounce_rate,1.0,2026-04-18 16:28:23
exp_1003_e731,exp_1003,14845,control,bounce_rate,1.0,2026-04-19 17:28:53
exp_1003_e732,exp_1003,38010,treatment,bounce_rate,1.0,2026-04-24 06:56:45
exp_1003_e733,exp_1003,3791,treatment,bounce_rate,1.0,2026-05-01 12:51:55
exp_1003_e734,exp_1003,2683,control,conversion,1.0,2026-04-27 05:54:38
exp_1003_e735,exp_1003,2683,control,revenue,19.03,2026-04-27 05:54:38
exp_1003_e736,exp_1003,31436,control,bounce_rate,1.0,2026-05-07 12:16:03
exp_1003_e737,exp_1003,24989,control,bounce_rate,1.0,2026-04-27 12:14:13
exp_1003_e738,exp_1003,37960,treatment,conversion,1.0,2026-04-28 08:26:39
exp_1003_e739,exp_1003,37960,treatment,revenue,10.05,2026-04-28 08:26:39
exp_1003_e740,exp_1003,37960,treatment,bounce_rate,1.0,2026-04-29 10:26:39
exp_1003_e741,exp_1003,8521,treatment,conversion,1.0,2026-04-23 05:28:14
exp_1003_e742,exp_1003,8521,treatment,revenue,19.5,2026-04-23 05:28:14
exp_1003_e743,exp_1003,12011,treatment,bounce_rate,1.0,2026-04-24 20:05:30
exp_1003_e744,exp_1003,37022,treatment,bounce_rate,1.0,2026-04-23 13:56:17
exp_1003_e745,exp_1003,16769,treatment,conversion,1.0,2026-05-02 11:17:45
exp_1003_e746,exp_1003,16769,treatment,revenue,10.84,2026-05-02 11:17:45
exp_1003_e747,exp_1003,16769,treatment,bounce_rate,1.0,2026-05-03 14:17:45
exp_1003_e748,exp_1003,16444,treatment,error_rate,1.0,2026-05-06 20:55:47
exp_1003_e749,exp_1003,10320,treatment,conversion,1.0,2026-04-25 14:56:29
exp_1003_e750,exp_1003,10320,treatment,revenue,21.93,2026-04-25 14:56:29
exp_1003_e751,exp_1003,27685,control,bounce_rate,1.0,2026-04-28 10:19:47
exp_1003_e752,exp_1003,41257,treatment,conversion,1.0,2026-05-03 12:54:34
exp_1003_e753,exp_1003,41257,treatment,revenue,10.09,2026-05-03 12:54:34
exp_1003_e754,exp_1003,36875,treatment,error_rate,1.0,2026-04-24 11:33:35
exp_1003_e755,exp_1003,10129,control,bounce_rate,1.0,2026-04-20 18:55:52
exp_1003_e756,exp_1003,7273,treatment,bounce_rate,1.0,2026-04-13 00:27:52
exp_1003_e757,exp_1003,17049,control,conversion,1.0,2026-04-25 16:04:21
exp_1003_e758,exp_1003,17049,control,revenue,24.2,2026-04-25 16:04:21
exp_1003_e759,exp_1003,17049,control,bounce_rate,1.0,2026-04-27 15:04:21
exp_1003_e760,exp_1003,9508,treatment,conversion,1.0,2026-04-27 11:19:28
exp_1003_e761,exp_1003,9508,treatment,revenue,20.01,2026-04-27 11:19:28
exp_1003_e762,exp_1003,466,control,conversion,1.0,2026-05-01 04:40:13
exp_1003_e763,exp_1003,466,control,revenue,15.97,2026-05-01 04:40:13
exp_1003_e764,exp_1003,34158,treatment,bounce_rate,1.0,2026-04-19 07:04:11
exp_1003_e765,exp_1003,35763,treatment,conversion,1.0,2026-04-26 18:52:50
exp_1003_e766,exp_1003,35763,treatment,revenue,18.54,2026-04-26 18:52:50
exp_1003_e767,exp_1003,35763,treatment,bounce_rate,1.0,2026-04-27 10:52:50
exp_1003_e768,exp_1003,22030,treatment,conversion,1.0,2026-05-03 04:17:57
exp_1003_e769,exp_1003,22030,treatment,revenue,13.92,2026-05-03 04:17:57
exp_1003_e770,exp_1003,22030,treatment,bounce_rate,1.0,2026-05-03 08:17:57
exp_1003_e771,exp_1003,41850,treatment,bounce_rate,1.0,2026-05-07 15:19:15
exp_1003_e772,exp_1003,16431,control,conversion,1.0,2026-04-22 01:31:18
exp_1003_e773,exp_1003,16431,control,revenue,26.77,2026-04-22 01:31:18
exp_1003_e774,exp_1003,16431,control,bounce_rate,1.0,2026-04-23 11:31:18
exp_1003_e775,exp_1003,30369,treatment,bounce_rate,1.0,2026-04-18 04:33:49
exp_1003_e776,exp_1003,30736,treatment,bounce_rate,1.0,2026-05-12 23:00:09
exp_1003_e777,exp_1003,26619,control,bounce_rate,1.0,2026-04-18 00:54:41
exp_1003_e778,exp_1003,5046,treatment,bounce_rate,1.0,2026-04-26 01:19:00
exp_1003_e779,exp_1003,12494,treatment,conversion,1.0,2026-04-19 04:40:28
exp_1003_e780,exp_1003,12494,treatment,revenue,17.7,2026-04-19 04:40:28
exp_1003_e781,exp_1003,23509,control,conversion,1.0,2026-05-06 03:45:45
exp_1003_e782,exp_1003,23509,control,revenue,20.05,2026-05-06 03:45:45
exp_1003_e783,exp_1003,32482,treatment,bounce_rate,1.0,2026-04-18 12:46:14
exp_1003_e784,exp_1003,6445,control,bounce_rate,1.0,2026-04-20 06:57:18
exp_1003_e785,exp_1003,29110,treatment,bounce_rate,1.0,2026-05-08 10:12:01
exp_1003_e786,exp_1003,11413,treatment,error_rate,1.0,2026-05-06 13:20:27
exp_1003_e787,exp_1003,23615,treatment,conversion,1.0,2026-04-30 01:38:31
exp_1003_e788,exp_1003,23615,treatment,revenue,30.09,2026-04-30 01:38:31
exp_1003_e789,exp_1003,23067,treatment,error_rate,1.0,2026-05-02 13:17:41
exp_1003_e790,exp_1003,10964,treatment,bounce_rate,1.0,2026-04-30 09:50:43
exp_1003_e791,exp_1003,30876,control,bounce_rate,1.0,2026-04-25 12:04:45
exp_1003_e792,exp_1003,16376,control,bounce_rate,1.0,2026-05-05 13:06:03
exp_1003_e793,exp_1003,4119,treatment,conversion,1.0,2026-05-02 08:40:18
