assignment_id,experiment_id,user_id,variant,assigned_ts
exp_1002_1097,exp_1002,41801,treatment,2026-04-07 10:08:26
exp_1002_1098,exp_1002,34830,treatment,2026-04-15 03:18:39
exp_1002_1099,exp_1002,21983,control,2026-04-07 22:25:04
exp_1002_1100,exp_1002,41633,treatment,2026-04-07 14:33:24
exp_1002_1101,exp_1002,33701,treatment,2026-04-07 10:10:57
exp_1002_1102,exp_1002,22470,treatment,2026-04-14 05:19:44
exp_1002_1103,exp_1002,23116,control,2026-04-17 04:03:18
exp_1002_1104,exp_1002,947,control,2026-04-16 18:07:49
exp_1002_1105,exp_1002,24526,treatment,2026-04-10 21:54:03
exp_1002_1106,exp_1002,31755,control,2026-04-08 05:38:19
exp_1002_1107,exp_1002,3418,treatment,2026-04-07 08:29:51
exp_1002_1108,exp_1002,19398,control,2026-04-06 23:20:54
exp_1002_1109,exp_1002,20113,treatment,2026-04-07 14:04:31
exp_1002_1110,exp_1002,39546,control,2026-04-08 16:43:01
exp_1002_1111,exp_1002,13033,control,2026-04-10 14:35:03
exp_1002_1112,exp_1002,35509,control,2026-04-08 00:10:52
exp_1002_1113,exp_1002,12793,control,2026-04-06 12:43:52
exp_1002_1114,exp_1002,2182,treatment,2026-04-19 14:32:52
exp_1002_1115,exp_1002,9071,control,2026-04-20 22:13:01
exp_1002_1116,exp_1002,22747,control,2026-04-16 13:59:05
exp_1002_1117,exp_1002,6677,control,2026-04-17 14:18:18
exp_1002_1118,exp_1002,9563,treatment,2026-04-21 13:53:55
exp_1002_1119,exp_1002,26834,control,2026-04-21 11:04:22
exp_1002_1120,exp_1002,38836,treatment,2026-04-08 15:49:59
exp_1002_1121,exp_1002,19449,control,2026-04-06 01:07:20
exp_1002_1122,exp_1002,41078,control,2026-04-10 23:49:14
exp_1002_1123,exp_1002,14689,control,2026-04-13 00:19:01
exp_1002_1124,exp_1002,17590,control,2026-04-15 14:14:35
exp_1002_1125,exp_1002,26053,control,2026-04-14 13:32:09
exp_1002_1126,exp_1002,9229,treatment,2026-04-08 00:25:35
exp_1002_1127,exp_1002,13902,treatment,2026-04-05 18:02:30
exp_1002_1128,exp_1002,10662,control,2026-04-06 08:43:53
exp_1002_1129,exp_1002,29254,treatment,2026-04-11 00:23:49
exp_1002_1130,exp_1002,37159,control,2026-04-12 10:58:20
exp_1002_1131,exp_1002,36275,treatment,2026-04-13 05:05:58
exp_1002_1132,exp_1002,37182,control,2026-04-16 22:30:19
exp_1002_1133,exp_1002,3913,control,2026-04-08 03:52:21
exp_1002_1134,exp_1002,28036,treatment,2026-04-16 16:09:17
exp_1002_1135,exp_1002,20196,treatment,2026-04-16 14:45:08
exp_1002_1136,exp_1002,4910,control,2026-04-07 14:46:23
exp_1002_1137,exp_1002,31008,treatment,2026-04-18 08:54:24
exp_1002_1138,exp_1002,7430,control,2026-04-06 17:57:10
exp_1002_1139,exp_1002,1717,treatment,2026-04-11 01:53:05
exp_1002_1140,exp_1002,23149,treatment,2026-04-14 18:04:19
exp_1002_1141,exp_1002,39322,control,2026-04-19 14:50:08
exp_1002_1142,exp_1002,11168,treatment,2026-04-11 00:02:40
exp_1002_1143,exp_1002,33971,control,2026-04-15 09:22:16
exp_1002_1144,exp_1002,1104,treatment,2026-04-05 01:48:12
exp_1002_1145,exp_1002,1992,treatment,2026-04-11 05:06:49
exp_1002_1146,exp_1002,1436,treatment,2026-04-07 20:16:10
exp_1002_1147,exp_1002,34994,control,2026-04-07 18:28:46
exp_1002_1148,exp_1002,527,treatment,2026-04-08 22:35:58
exp_1002_1149,exp_1002,23676,control,2026-04-10 22:05:21
exp_1002_1150,exp_1002,38100,control,2026-04-12 10:43:16
exp_1002_1151,exp_1002,34859,control,2026-04-19 21:54:49
exp_1002_1152,exp_1002,23484,control,2026-04-07 11:21:01
exp_1002_1153,exp_1002,30030,treatment,2026-04-18 19:57:18
exp_1002_1154,exp_1002,25252,control,2026-04-13 10:00:23
exp_1002_1155,exp_1002,23671,control,2026-04-14 23:52:22
exp_1002_1156,exp_1002,26000,treatment,2026-04-13 03:07:07
exp_1002_1157,exp_1002,873,treatment,2026-04-14 05:56:00
exp_1002_1158,exp_1002,27930,control,2026-04-07 00:19:26
exp_1002_1159,exp_1002,24092,control,2026-04-14 07:00:08
exp_1002_1160,exp_1002,22883,treatment,2026-04-10 03:42:55
exp_1002_1161,exp_1002,6593,control,2026-04-18 09:33:21
exp_1002_1162,exp_1002,31957,treatment,2026-04-15 12:37:58
exp_1002_1163,exp_1002,13555,control,2026-04-15 21:58:55
exp_1002_1164,exp_1002,37917,control,2026-04-14 08:06:09
exp_1002_1165,exp_1002,34,treatment,2026-04-16 23:01:27
exp_1002_1166,exp_1002,38572,control,2026-04-05 14:44:33
exp_1002_1167,exp_1002,5059,treatment,2026-04-07 23:29:26
exp_1002_1168,exp_1002,36253,treatment,2026-04-07 22:06:42
exp_1002_1169,exp_1002,6091,control,2026-04-19 06:47:49
exp_1002_1170,exp_1002,2585,treatment,2026-04-06 13:07:34
exp_1002_1171,exp_1002,23097,control,2026-04-12 00:18:33
exp_1002_1172,exp_1002,12694,control,2026-04-17 16:06:32
exp_1002_1173,exp_1002,20501,control,2026-04-16 06:06:14
exp_1002_1174,exp_1002,12910,control,2026-04-10 12:49:11
exp_1002_1175,exp_1002,30369,treatment,2026-04-10 03:25:39
exp_1002_1176,exp_1002,28461,control,2026-04-19 18:26:23
exp_1002_1177,exp_1002,21929,control,2026-04-21 15:05:18
exp_1002_1178,exp_1002,7633,treatment,2026-04-09 18:44:55
exp_1002_1179,exp_1002,20217,treatment,2026-04-15 12:13:57
exp_1002_1180,exp_1002,27006,treatment,2026-04-09 01:18:56
exp_1002_1181,exp_1002,22482,control,2026-04-10 08:59:18
exp_1002_1182,exp_1002,29116,control,2026-04-20 06:19:29
exp_1002_1183,exp_1002,39047,control,2026-04-17 22:54:44
exp_1002_1184,exp_1002,40067,treatment,2026-04-17 01:19:35
exp_1002_1185,exp_1002,14415,control,2026-04-05 23:14:08
exp_1002_1186,exp_1002,1334,treatment,2026-04-13 19:30:47
exp_1002_1187,exp_1002,9624,control,2026-04-21 15:01:39
exp_1002_1188,exp_1002,1318,treatment,2026-04-13 14:36:17
exp_1002_1189,exp_1002,16555,control,2026-04-21 16:16:43
exp_1002_1190,exp_1002,9716,treatment,2026-04-21 02:45:29
exp_1002_1191,exp_1002,17747,treatment,2026-04-15 20:50:19
exp_1002_1192,exp_1002,811,control,2026-04-19 15:04:06
exp_1002_1193,exp_1002,29523,control,2026-04-14 20:59:48
exp_1002_1194,exp_1002,37250,treatment,2026-04-21 11:44:58
exp_1002_1195,exp_1002,457,treatment,2026-04-07 09:26:57
exp_1002_1196,exp_1002,28175,control,2026-04-05 11:48:37
exp_1002_1197,exp_1002,170,treatment,2026-04-12 10:54:38
exp_1002_1198,exp_1002,40584,control,2026-04-07 12:29:00
exp_1002_1199,exp_1002,37987,treatment,2026-04-17 10:04:39
exp_1002_1200,exp_1002,38157,treatment,2026-04-17 01:57:49
exp_1002_1201,exp_1002,38287,control,2026-04-08 07:13:09
exp_1002_1202,exp_1002,40966,control,2026-04-05 03:18:33
exp_1002_1203,exp_1002,24475,control,2026-04-16 23:09:46
exp_1002_1204,exp_1002,22930,control,2026-04-13 03:06:16
exp_1002_1205,exp_1002,34179,treatment,2026-04-13 12:29:56
exp_1002_1206,exp_1002,24139,control,2026-04-09 01:42:35
exp_1002_1207,exp_1002,19756,treatment,2026-04-09 06:07:56
exp_1002_1208,exp_1002,1755,control,2026-04-14 06:51:18
exp_1002_1209,exp_1002,27037,control,2026-04-10 08:49:20
exp_1002_1210,exp_1002,5035,control,2026-04-10 21:27:14
exp_1002_1211,exp_1002,33814,control,2026-04-08 08:26:50
exp_1002_1212,exp_1002,21087,treatment,2026-04-12 18:31:03
exp_1002_1213,exp_1002,31398,treatment,2026-04-15 20:04:39
exp_1002_1214,exp_1002,4997,treatment,2026-04-05 14:27:26
exp_1002_1215,exp_1002,6799,treatment,2026-04-20 06:15:14
exp_1002_1216,exp_1002,2864,control,2026-04-07 20:19:59
exp_1002_1217,exp_1002,23076,control,2026-04-07 14:50:37
exp_1002_1218,exp_1002,32696,control,2026-04-05 21:16:26
exp_1002_1219,exp_1002,39429,control,2026-04-19 21:30:16
exp_1002_1220,exp_1002,39337,control,2026-04-08 01:07:30
exp_1002_1221,exp_1002,540,control,2026-04-18 20:50:37
exp_1002_1222,exp_1002,26639,control,2026-04-18 18:43:01
exp_1002_1223,exp_1002,22863,treatment,2026-04-21 20:06:50
exp_1002_1224,exp_1002,25472,control,2026-04-15 09:56:37
exp_1002_1225,exp_1002,14379,control,2026-04-05 12:06:04
exp_1002_1226,exp_1002,20174,control,2026-04-09 06:03:15
exp_1002_1227,exp_1002,6475,treatment,2026-04-21 14:11:13
exp_1002_1228,exp_1002,33920,control,2026-04-15 01:35:33
exp_1002_1229,exp_1002,19418,control,2026-04-21 04:04:18
exp_1002_1230,exp_1002,19495,treatment,2026-04-21 12:44:19
exp_1002_1231,exp_1002,31568,treatment,2026-04-09 07:28:47
exp_1002_1232,exp_1002,36413,control,2026-04-15 00:29:37
exp_1002_1233,exp_1002,20045,treatment,2026-04-07 02:23:09
exp_1002_1234,exp_1002,15214,treatment,2026-04-09 07:34:47
exp_1002_1235,exp_1002,18751,treatment,2026-04-20 18:38:01
exp_1002_1236,exp_1002,26062,treatment,2026-04-06 02:50:49
exp_1002_1237,exp_1002,25111,control,2026-04-15 19:28:23
exp_1002_1238,exp_1002,2406,treatment,2026-04-18 08:07:35
exp_1002_1239,exp_1002,24546,control,2026-04-15 21:30:23
exp_1002_1240,exp_1002,9558,control,2026-04-21 10:12:56
exp_1002_1241,exp_1002,20121,control,2026-04-09 14:58:03
exp_1002_1242,exp_1002,38654,treatment,2026-04-06 01:07:18
exp_1002_1243,exp_1002,32976,control,2026-04-09 03:11:57
exp_1002_1244,exp_1002,2716,control,2026-04-20 15:12:00
exp_1002_1245,exp_1002,30178,control,2026-04-13 11:40:59
exp_1002_1246,exp_1002,32267,control,2026-04-13 19:02:52
exp_1002_1247,exp_1002,15072,control,2026-04-14 06:53:03
exp_1002_1248,exp_1002,36882,control,2026-04-17 01:13:24
exp_1002_1249,exp_1002,18216,control,2026-04-15 11:53:03
exp_1002_1250,exp_1002,6533,treatment,2026-04-16 19:06:38
exp_1002_1251,exp_1002,41204,treatment,2026-04-20 10:14:09
exp_1002_1252,exp_1002,33226,control,2026-04-08 13:46:24
exp_1002_1253,exp_1002,15136,control,2026-04-10 13:50:22
exp_1002_1254,exp_1002,21986,treatment,2026-04-18 04:04:43
exp_1002_1255,exp_1002,16772,treatment,2026-04-10 03:27:04
exp_1002_1256,exp_1002,20158,treatment,2026-04-15 20:09:39
exp_1002_1257,exp_1002,10521,control,2026-04-16 03:17:32
exp_1002_1258,exp_1002,27189,treatment,2026-04-20 06:47:01
exp_1002_1259,exp_1002,12068,treatment,2026-04-17 18:24:59
exp_1002_1260,exp_1002,22708,treatment,2026-04-21 12:55:30
exp_1002_1261,exp_1002,29356,treatment,2026-04-19 22:27:27
exp_1002_1262,exp_1002,41027,treatment,2026-04-10 03:01:41
exp_1002_1263,exp_1002,8725,control,2026-04-06 09:07:48
exp_1002_1264,exp_1002,28231,treatment,2026-04-11 06:04:07
exp_1002_1265,exp_1002,10113,control,2026-04-19 20:53:36
exp_1002_1266,exp_1002,34728,control,2026-04-12 21:34:55
exp_1002_1267,exp_1002,26502,treatment,2026-04-05 08:51:05
exp_1002_1268,exp_1002,13892,control,2026-04-15 05:41:49
exp_1002_1269,exp_1002,2321,control,2026-04-05 20:47:39
exp_1002_1270,exp_1002,36980,control,2026-04-16 04:47:43
exp_1002_1271,exp_1002,33820,treatment,2026-04-15 23:57:34
exp_1002_1272,exp_1002,41541,control,2026-04-13 17:55:27
exp_1002_1273,exp_1002,1332,control,2026-04-18 13:08:18
exp_1002_1274,exp_1002,31979,treatment,2026-04-06 08:33:53
exp_1002_1275,exp_1002,27723,control,2026-04-05 05:31:01
exp_1002_1276,exp_1002,19021,treatment,2026-04-18 19:03:15
exp_1002_1277,exp_1002,1396,control,2026-04-08 17:56:11
exp_1002_1278,exp_1002,36361,control,2026-04-20 18:23:49
exp_1002_1279,exp_1002,16791,treatment,2026-04-18 15:17:29
exp_1002_1280,exp_1002,34415,control,2026-04-19 23:33:00
exp_1002_1281,exp_1002,895,treatment,2026-04-09 22:43:06
exp_1002_1282,exp_1002,319,treatment,2026-04-13 08:49:35
exp_1002_1283,exp_1002,7778,control,2026-04-06 16:22:16
exp_1002_1284,exp_1002,132,control,2026-04-15 21:35:19
exp_1002_1285,exp_1002,19531,control,2026-04-11 07:30:30
exp_1002_1286,exp_1002,31582,treatment,2026-04-06 00:19:15
exp_1002_1287,exp_1002,27401,control,2026-04-21 20:00:52
exp_1002_1288,exp_1002,10565,control,2026-04-09 06:15:48
exp_1002_1289,exp_1002,13192,treatment,2026-04-14 03:23:56
exp_1002_1290,exp_1002,18956,control,2026-04-06 10:31:53
exp_1002_1291,exp_1002,13644,control,2026-04-09 05:10:33
exp_1002_1292,exp_1002,26973,control,2026-04-07 17:11:25
exp_1002_1293,exp_1002,38470,treatment,2026-04-06 20:33:52
exp_1002_1294,exp_1002,41816,treatment,2026-04-05 07:31:29
exp_1002_1295,exp_1002,34215,treatment,2026-04-05 01:33:47
exp_1002_1296,exp_1002,23914,treatment,2026-04-08 05:52:59
exp_1002_1297,exp_1002,7968,control,2026-04-05 04:37:55
exp_1002_1298,exp_1002,29186,control,2026-04-19 00:42:47
exp_1002_1299,exp_1002,30499,treatment,2026-04-07 04:03:27
exp_1002_1300,exp_1002,38350,treatment,2026-04-05 19:35:28
exp_1002_1301,exp_1002,21220,control,2026-04-11 19:05:46
exp_1002_1302,exp_1002,8098,treatment,2026-04-19 05:20:59
exp_1002_1303,exp_1002,15036,control,2026-04-05 10:42:15
exp_1002_1304,exp_1002,39451,control,2026-04-17 07:11:23
exp_1002_1305,exp_1002,4745,control,2026-04-18 11:53:16
exp_1002_1306,exp_1002,28066,control,2026-04-12 22:08:34
exp_1002_1307,exp_1002,13905,treatment,2026-04-14 00:30:07
exp_1002_1308,exp_1002,9346,control,2026-04-13 09:20:10
exp_1002_1309,exp_1002,12537,treatment,2026-04-09 14:08:45
exp_1002_1310,exp_1002,25797,treatment,2026-04-05 11:02:43
exp_1002_1311,exp_1002,31856,treatment,2026-04-10 02:59:21
exp_1002_1312,exp_1002,15271,treatment,2026-04-19 07:50:37
exp_1002_1313,exp_1002,39783,treatment,2026-04-17 10:54:44
exp_1002_1314,exp_1002,5427,treatment,2026-04-06 08:24:43
exp_1002_1315,exp_1002,34492,treatment,2026-04-05 08:35:29
exp_1002_1316,exp_1002,3963,control,2026-04-07 09:57:11
exp_1002_1317,exp_1002,13278,treatment,2026-04-13 15:52:43
exp_1002_1318,exp_1002,13576,treatment,2026-04-06 02:05:06
exp_1002_1319,exp_1002,8050,control,2026-04-17 14:52:48
exp_1002_1320,exp_1002,13431,treatment,2026-04-18 21:02:36
exp_1002_1321,exp_1002,28809,control,2026-04-15 07:29:07
exp_1002_1322,exp_1002,8903,control,2026-04-18 04:55:48
exp_1002_1323,exp_1002,27416,control,2026-04-15 10:47:56
exp_1002_1324,exp_1002,11145,control,2026-04-20 02:53:54
exp_1002_1325,exp_1002,37567,treatment,2026-04-11 01:27:46
exp_1002_1326,exp_1002,37994,control,2026-04-12 16:21:32
exp_1002_1327,exp_1002,26332,control,2026-04-07 07:15:17
exp_1002_1328,exp_1002,41203,treatment,2026-04-15 21:16:09
exp_1002_1329,exp_1002,9565,treatment,2026-04-12 17:59:31
exp_1002_1330,exp_1002,30510,control,2026-04-08 11:56:19
exp_1002_1331,exp_1002,20899,treatment,2026-04-18 10:57:51
exp_1002_1332,exp_1002,41452,control,2026-04-19 00:59:48
exp_1002_1333,exp_1002,37527,control,2026-04-10 07:34:02
exp_1002_1334,exp_1002,22548,control,2026-04-14 05:09:20
exp_1002_1335,exp_1002,32797,control,2026-04-11 23:40:41
exp_1002_1336,exp_1002,22044,treatment,2026-04-12 09:01:38
exp_1002_1337,exp_1002,37958,treatment,2026-04-16 17:14:52
exp_1002_1338,exp_1002,19121,control,2026-04-17 17:32:28
exp_1002_1339,exp_1002,2403,treatment,2026-04-07 21:11:55
exp_1002_1340,exp_1002,4420,treatment,2026-04-20 18:54:32
exp_1002_1341,exp_1002,31912,treatment,2026-04-15 09:46:44
exp_1002_1342,exp_1002,34955,treatment,2026-04-07 05:44:44
exp_1002_1343,exp_1002,17055,treatment,2026-04-05 13:14:54
exp_1002_1344,exp_1002,35133,control,2026-04-21 08:07:10
exp_1002_1345,exp_1002,3600,treatment,2026-04-13 22:16:15
exp_1002_1346,exp_1002,16043,control,2026-04-09 11:45:09
exp_1002_1347,exp_1002,31940,treatment,2026-04-05 08:12:13
exp_1002_1348,exp_1002,21726,control,2026-04-14 05:41:51
exp_1002_1349,exp_1002,20815,control,2026-04-09 20:26:38
exp_1002_1350,exp_1002,4158,control,2026-04-07 04:11:42
exp_1002_1351,exp_1002,6220,control,2026-04-05 23:12:50
exp_1002_1352,exp_1002,20333,treatment,2026-04-15 23:26:43
exp_1002_1353,exp_1002,19010,treatment,2026-04-20 19:03:49
exp_1002_1354,exp_1002,19031,control,2026-04-05 18:13:55
exp_1002_1355,exp_1002,16421,control,2026-04-12 11:10:49
exp_1002_1356,exp_1002,10052,control,2026-04-14 19:41:38
exp_1002_1357,exp_1002,24977,treatment,2026-04-11 16:26:56
exp_1002_1358,exp_1002,19352,control,2026-04-21 16:57:25
exp_1002_1359,exp_1002,8124,treatment,2026-04-10 13:52:48
exp_1002_1360,exp_1002,39786,treatment,2026-04-08 22:08:00
exp_1002_1361,exp_1002,5577,control,2026-04-21 12:35:28
exp_1002_1362,exp_1002,33753,control,2026-04-11 22:44:49
exp_1002_1363,exp_1002,15204,treatment,2026-04-21 21:18:01
exp_1002_1364,exp_1002,9251,control,2026-04-13 14:47:54
exp_1002_1365,exp_1002,38662,control,2026-04-17 17:18:41
exp_1002_1366,exp_1002,27105,control,2026-04-20 07:05:57
exp_1002_1367,exp_1002,18698,control,2026-04-08 20:59:47
exp_1002_1368,exp_1002,34630,control,2026-04-11 00:49:27
exp_1002_1369,exp_1002,25249,treatment,2026-04-12 03:11:38
exp_1002_1370,exp_1002,12709,control,2026-04-12 08:12:18
exp_1002_1371,exp_1002,15461,treatment,2026-04-06 23:08:03
exp_1002_1372,exp_1002,10762,treatment,2026-04-15 09:46:48
exp_1002_1373,exp_1002,7921,control,2026-04-19 16:49:48
exp_1002_1374,exp_1002,3396,treatment,2026-04-05 02:27:32
exp_1002_1375,exp_1002,9443,treatment,2026-04-17 18:15:53
exp_1002_1376,exp_1002,33617,control,2026-04-06 05:12:12
exp_1002_1377,exp_1002,38625,control,2026-04-05 18:05:30
exp_1002_1378,exp_1002,39231,control,2026-04-19 02:33:27
exp_1002_1379,exp_1002,28189,treatment,2026-04-12 01:11:49
exp_1002_1380,exp_1002,5306,treatment,2026-04-15 12:24:45
exp_1002_1381,exp_1002,25922,control,2026-04-19 05:05:05
exp_1002_1382,exp_1002,27214,treatment,2026-04-10 14:14:14
exp_1002_1383,exp_1002,20024,control,2026-04-21 22:17:40
exp_1002_1384,exp_1002,19812,control,2026-04-20 12:30:49
exp_1002_1385,exp_1002,34161,control,2026-04-20 12:57:32
exp_1002_1386,exp_1002,26927,control,2026-04-12 07:50:15
exp_1002_1387,exp_1002,2176,control,2026-04-10 00:12:20
exp_1002_1388,exp_1002,19769,treatment,2026-04-17 15:14:16
exp_1002_1389,exp_1002,7405,control,2026-04-05 21:31:57
exp_1002_1390,exp_1002,27659,treatment,2026-04-12 20:25:50
exp_1002_1391,exp_1002,9421,treatment,2026-04-17 03:22:30
exp_1002_1392,exp_1002,20806,treatment,2026-04-08 00:21:34
exp_1002_1393,exp_1002,41132,treatment,2026-04-20 14:01:25
exp_1002_1394,exp_1002,8417,control,2026-04-05 05:22:55
exp_1002_1395,exp_1002,22782,control,2026-04-06 21:32:18
exp_1002_1396,exp_1002,20584,control,2026-04-18 14:53:49
exp_1002_1397,exp_1002,35168,treatment,2026-04-15 09:13:31
exp_1002_1398,exp_1002,14810,control,2026-04-16 08:21:56
exp_1002_1399,exp_1002,34566,treatment,2026-04-14 04:52:50
exp_1002_1400,exp_1002,23622,control,2026-04-18 10:45:49
exp_1002_1401,exp_1002,27315,control,2026-04-13 05:12:52
exp_1002_1402,exp_1002,22754,treatment,2026-04-13 17:29:34
exp_1002_1403,exp_1002,35944,control,2026-04-13 06:39:51
exp_1002_1404,exp_1002,8886,treatment,2026-04-18 06:43:31
exp_1002_1405,exp_1002,17356,control,2026-04-16 14:59:28
exp_1002_1406,exp_1002,19629,treatment,2026-04-12 06:53:18
exp_1002_1407,exp_1002,30212,treatment,2026-04-16 11:37:04
exp_1002_1408,exp_1002,41276,treatment,2026-04-10 06:21:47
exp_1002_1409,exp_1002,15428,control,2026-04-13 16:36:53
exp_1002_1410,exp_1002,10276,control,2026-04-07 12:04:57
exp_1002_1411,exp_1002,41995,treatment,2026-04-14 07:19:44
exp_1002_1412,exp_1002,7167,treatment,2026-04-16 04:34:57
exp_1002_1413,exp_1002,11956,control,2026-04-12 02:02:11
exp_1002_1414,exp_1002,12262,control,2026-04-19 02:25:22
exp_1002_1415,exp_1002,19163,treatment,2026-04-08 18:49:21
exp_1002_1416,exp_1002,24819,control,2026-04-16 01:45:20
exp_1002_1417,exp_1002,24216,control,2026-04-19 05:54:41
exp_1002_1418,exp_1002,8583,control,2026-04-20 05:49:38
exp_1002_1419,exp_1002,7691,control,2026-04-20 11:57:41
exp_1002_1420,exp_1002,2416,control,2026-04-14 01:46:18
exp_1002_1421,exp_1002,22102,treatment,2026-04-06 23:22:38
exp_1002_1422,exp_1002,12021,treatment,2026-04-14 21:09:34
exp_1002_1423,exp_1002,12943,treatment,2026-04-06 08:52:33
exp_1002_1424,exp_1002,23908,treatment,2026-04-17 22:32:19
exp_1002_1425,exp_1002,36580,treatment,2026-04-17 06:28:33
exp_1002_1426,exp_1002,22579,treatment,2026-04-16 01:02:18
exp_1002_1427,exp_1002,38702,control,2026-04-20 16:30:18
exp_1002_1428,exp_1002,25799,control,2026-04-16 23:15:46
exp_1002_1429,exp_1002,31222,treatment,2026-04-10 07:08:48
exp_1002_1430,exp_1002,5754,treatment,2026-04-16 21:33:18
exp_1002_1431,exp_1002,11652,control,2026-04-12 22:19:29
exp_1002_1432,exp_1002,3510,control,2026-04-13 03:59:29
exp_1002_1433,exp_1002,41329,control,2026-04-16 12:22:43
exp_1002_1434,exp_1002,32361,treatment,2026-04-16 01:43:39
exp_1002_1435,exp_1002,4619,control,2026-04-19 23:15:40
exp_1002_1436,exp_1002,39470,control,2026-04-17 14:38:09
exp_1002_1437,exp_1002,6403,control,2026-04-06 13:22:42
exp_1002_1438,exp_1002,14782,treatment,2026-04-16 16:08:25
exp_1002_1439,exp_1002,21260,treatment,2026-04-16 18:15:26
exp_1002_1440,exp_1002,12122,control,2026-04-05 22:26:01
exp_1002_1441,exp_1002,39737,treatment,2026-04-11 00:43:20
exp_1002_1442,exp_1002,32665,control,2026-04-16 21:08:10
exp_1002_1443,exp_1002,7990,treatment,2026-04-08 06:30:59
exp_1002_1444,exp_1002,32130,treatment,2026-04-10 10:44:28
exp_1002_1445,exp_1002,1600,control,2026-04-17 16:47:19
exp_1002_1446,exp_1002,14595,control,2026-04-15 00:56:45
exp_1002_1447,exp_1002,34738,treatment,2026-04-09 15:29:43
exp_1002_1448,exp_1002,39063,treatment,2026-04-10 12:44:40
exp_1002_1449,exp_1002,19499,control,2026-04-13 09:21:39
exp_1002_1450,exp_1002,12586,control,2026-04-11 22:38:06
exp_1002_1451,exp_1002,37641,treatment,2026-04-08 07:56:05
exp_1002_1452,exp_1002,20242,control,2026-04-12 23:40:50
exp_1002_1453,exp_1002,14653,treatment,2026-04-16 07:04:15
exp_1002_1454,exp_1002,8091,control,2026-04-13 16:36:46
exp_1002_1455,exp_1002,30871,control,2026-04-07 00:49:26
exp_1002_1456,exp_1002,4045,treatment,2026-04-18 06:02:14
exp_1002_1457,exp_1002,1380,control,2026-04-07 23:30:45
exp_1002_1458,exp_1002,30882,treatment,2026-04-21 21:52:53
exp_1002_1459,exp_1002,15164,treatment,2026-04-07 19:49:48
exp_1002_1460,exp_1002,38437,control,2026-04-06 04:24:26
exp_1002_1461,exp_1002,5904,control,2026-04-13 15:17:12
exp_1002_1462,exp_1002,39345,control,2026-04-07 10:24:14
exp_1002_1463,exp_1002,30565,control,2026-04-18 11:22:08
exp_1002_1464,exp_1002,38762,treatment,2026-04-13 08:49:14
exp_1002_1465,exp_1002,30818,treatment,2026-04-05 06:59:40
exp_1002_1466,exp_1002,12653,treatment,2026-04-21 19:01:31
exp_1002_1467,exp_1002,28906,control,2026-04-18 11:24:13
exp_1002_1468,exp_1002,38813,control,2026-04-10 13:46:28
exp_1002_1469,exp_1002,17280,treatment,2026-04-08 09:59:17
exp_1002_1470,exp_1002,571,control,2026-04-17 05:05:37
exp_1002_1471,exp_1002,29533,control,2026-04-10 05:20:15
exp_1002_1472,exp_1002,16373,control,2026-04-08 22:10:29
exp_1002_1473,exp_1002,27347,treatment,2026-04-20 05:38:31
exp_1002_1474,exp_1002,21595,control,2026-04-15 11:41:48
exp_1002_1475,exp_1002,5469,control,2026-04-07 06:54:58
exp_1002_1476,exp_1002,36665,control,2026-04-16 18:14:52
exp_1002_1477,exp_1002,38980,control,2026-04-16 02:15:42
exp_1002_1478,exp_1002,39426,control,2026-04-14 18:57:53
exp_1002_1479,exp_1002,9427,treatment,2026-04-19 12:33:52
exp_1002_1480,exp_1002,23198,control,2026-04-14 12:45:43
exp_1002_1481,exp_1002,763,control,2026-04-18 01:50:07
exp_1002_1482,exp_1002,39634,treatment,2026-04-06 22:45:10
exp_1002_1483,exp_1002,10743,treatment,2026-04-14 20:26:32
exp_1002_1484,exp_1002,28520,control,2026-04-21 22:10:25
exp_1002_1485,exp_1002,27934,treatment,2026-04-14 15:00:41
exp_1002_1486,exp_1002,4334,control,2026-04-07 04:53:10
exp_1002_1487,exp_1002,25530,treatment,2026-04-14 20:24:14
exp_1002_1488,exp_1002,41671,control,2026-04-14 08:01:53
exp_1002_1489,exp_1002,12809,control,2026-04-15 05:46:11
exp_1002_1490,exp_1002,21238,treatment,2026-04-18 23:21:24
exp_1002_1491,exp_1002,16112,control,2026-04-19 14:51:37
exp_1002_1492,exp_1002,24342,control,2026-04-05 08:06:17
exp_1002_1493,exp_1002,41114,control,2026-04-09 19:51:00
exp_1002_1494,exp_1002,20984,control,2026-04-09 20:14:19
exp_1002_1495,exp_1002,12203,control,2026-04-19 20:04:40
exp_1002_1496,exp_1002,5933,control,2026-04-21 12:50:47
exp_1002_1497,exp_1002,17450,treatment,2026-04-05 13:07:54
exp_1002_1498,exp_1002,40627,treatment,2026-04-13 02:42:27
exp_1002_1499,exp_1002,39331,treatment,2026-04-10 15:14:02
exp_1002_1500,exp_1002,17722,control,2026-04-15 20:55:18
exp_1002_1501,exp_1002,12307,control,2026-04-06 20:35:46
exp_1002_1502,exp_1002,2048,control,2026-04-16 20:56:31
exp_1002_1503,exp_1002,31339,treatment,2026-04-18 17:12:42
exp_1002_1504,exp_1002,21222,control,2026-04-20 07:50:00
exp_1002_1505,exp_1002,4510,control,2026-04-17 18:25:03
exp_1002_1506,exp_1002,9566,control,2026-04-20 06:39:17
exp_1002_1507,exp_1002,3769,control,2026-04-06 09:41:04
exp_1002_1508,exp_1002,33334,control,2026-04-19 05:31:05
